0.025446043828620757	0.025446043828620757
0.025446043828620757	0.12923440720030277
0.025446043828620757	0.29707742431130146
0.025446043828620757	0.5
0.025446043828620757	0.7029225756886985
0.025446043828620757	0.8707655927996972
0.025446043828620757	0.9745539561713792
0.12923440720030277	0.12923440720030277
0.12923440720030277	0.29707742431130146
0.12923440720030277	0.5
0.12923440720030277	0.7029225756886985
0.12923440720030277	0.8707655927996972
0.12923440720030277	0.9745539561713792
0.29707742431130146	0.29707742431130146
0.29707742431130146	0.5
0.29707742431130146	0.7029225756886985
0.29707742431130146	0.8707655927996972
0.29707742431130146	0.9745539561713792
0.5	0.5
0.5	0.7029225756886985
0.5	0.8707655927996972
0.5	0.9745539561713792
0.7029225756886985	0.7029225756886985
0.7029225756886985	0.8707655927996972
0.7029225756886985	0.9745539561713792
0.8707655927996972	0.8707655927996972
0.8707655927996972	0.9745539561713792
0.9745539561713792	0.9745539561713792
